id,home_team_id,visitor_team_id,original_home_score,original_visitor_score,home_z_score,visitor_z_score,week_id,flagged,invalid,home_field_advantage
43877,Abilene Chr,Cent Arkansas,41,34,2.046758015,-2.046758015,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44012,Air Force,Navy,7,34,-0.09228866,0.09228866,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44014,Akron,Bowling Green,20,27,-0.289224203,0.289224203,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44070,Alabama A&M,Jackson St,38,45,0.606841619,-0.606841619,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,FALSE
43928,Alabama St,Florida A&M,13,28,-0.442632623,0.442632623,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43836,Albion,Adrian,38,27,1.366454548,-1.366454548,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43746,Alcorn St,Ark Pine Bluff,38,28,0.282208636,-0.282208636,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43862,Alfred,Hilbert,47,0,-0.359363946,0.359363946,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43841,Alfred St,Apprentice,21,7,0.979589718,-0.979589718,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44019,Allegheny,Case Western,14,58,0.10890423,-0.10890423,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43931,Allen,Albany GA,17,57,-1.163858725,1.163858725,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44047,Amherst,Middlebury,21,29,-0.359248403,0.359248403,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44053,Anna Maria,W New England,10,44,-0.347686163,0.347686163,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43952,Arizona,Texas Tech,22,28,0.023974721,-0.023974721,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43947,Arizona Chr,Eastern Oregon,22,48,-0.852334475,0.852334475,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43763,Arizona St,Kansas,35,31,0.53935111,-0.53935111,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43813,Arkansas,Tennessee,19,14,3.085276125,-3.085276125,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43767,Arkansas St,South Alabama,18,16,1.436841028,-1.436841028,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43882,Ashland,OH Dominican,26,6,0.253289326,-0.253289326,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43978,Augustana IL,North Park,27,30,-1.09073975,1.09073975,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43778,Augustana SD,MN Duluth,28,24,-0.706010169,0.706010169,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43919,Ave Maria,Thomas GA,28,14,0.386701511,-0.386701511,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43907,Baker KS,Missouri Val,26,16,-0.159371289,0.159371289,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43971,Ball St,W Michigan,42,45,-0.254707012,0.254707012,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44032,Benedict,North Greenville,21,38,-0.200111568,0.200111568,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43917,Berry,SW Univ TX,44,7,0.42608618,-0.42608618,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43908,Bethany KS,Ottawa KS,13,0,1.501895226,-1.501895226,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44060,Bethany WV,Grove City,22,62,0.521393915,-0.521393915,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44067,Bethel KS,Tabor,33,34,-0.921887339,0.921887339,"Game Set 7.1, 2024 College Mens Football",FALSE,FALSE,TRUE
