id,home_team_id,visitor_team_id,original_home_score,original_visitor_score,home_z_score,visitor_z_score,week_id,flagged,invalid,home_field_advantage
42785,Emory & Henry,Bluefield St,40,13,-0.54552059,0.54552059,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43064,Erskine,Eliz. City St,0,20,-0.650693686,0.650693686,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43058,Eureka,Greenville,7,27,0.180305518,-0.180305518,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42891,FDU Madison,Albright,35,7,-0.036963227,0.036963227,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42786,FL Atlantic,Florida Intl,38,20,1.421137713,-1.421137713,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42805,Ferris St,Ashland,43,3,1.382913615,-1.382913615,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43067,Fitchburg St,MA Dartmouth,7,73,-0.41846747,0.41846747,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42968,Florida,Texas A&M,20,33,-1.49228827,1.49228827,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43021,Florida St,Memphis,12,20,-1.118258614,1.118258614,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43003,Fordham,Stony Brook,21,27,0.933665996,-0.933665996,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42788,Fort Valley St,Kentucky St,42,0,1.118253547,-1.118253547,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43026,Framingham St,Castleton,13,32,-1.732764318,1.732764318,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43049,Franklin Pierce,Assumption,7,27,-1.639244444,1.639244444,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42826,Fresno St,New Mexico St,48,0,1.160633406,-1.160633406,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42787,Ft Lewis,Arizona Chr,17,12,-0.233880881,0.233880881,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42790,Furman,Stetson,48,7,0.625395223,-0.625395223,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42791,Ga Southern,S Carolina St,42,14,0.086386156,-0.086386156,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43052,Gallaudet,Merchant Marine,7,55,-0.847557009,0.847557009,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42903,George Fox,Willamette,37,14,-0.247231199,0.247231199,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42792,Georgia St,Vanderbilt,36,32,3.049270157,-3.049270157,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42856,Georgia Tech,VMI,59,7,-0.344665301,0.344665301,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42918,Graceland,Cent Methodist,62,12,0.50176952,-0.50176952,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42984,Greensboro,Averett,20,27,0.217666783,-0.217666783,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42882,Guilford,Methodist,14,12,-1.059261359,1.059261359,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42896,Hamline,MN Morris,25,20,0.16166999,-0.16166999,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42858,Hastings,Briar Cliff,44,35,1.689407121,-1.689407121,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42878,Henderson St,SE Oklahoma,34,17,1.20913583,-1.20913583,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43029,Hendrix,E Texas Bap,28,63,-0.764100919,0.764100919,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42947,Hiram,Mt St Joseph,7,28,0.096430097,-0.096430097,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42789,Hope,Franklin,48,6,-0.37448352,0.37448352,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42867,Houston,Rice,33,7,0.501071508,-0.501071508,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42797,Houston Chr,Louisiana Chr,70,7,-0.057301579,0.057301579,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43050,Husson,Springfield,7,76,-0.70574095,0.70574095,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42768,Idaho,SUNY Albany,41,13,0.366894784,-0.366894784,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42799,Illinois,C Michigan,30,9,-0.448515576,0.448515576,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42800,Illinois St,W Illinois,51,34,0.416102736,-0.416102736,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42802,Indiana St,Dayton,24,13,1.051851021,-1.051851021,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42852,Indianapolis,Truman St,41,34,-0.43145062,0.43145062,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42865,Iowa,Troy,38,21,-0.677688214,0.677688214,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42977,Ithaca,Endicott,7,13,-0.777951758,0.777951758,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42926,JC Smith,Lincoln PA,52,6,0.418112239,-0.418112239,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42803,Jackson St,Southern Univ,33,15,0.375026908,-0.375026908,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43077,KS Wesleyan,Southwestern KS,14,44,-1.137757668,1.137757668,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42979,KY Wesleyan,Wm Jewell,16,23,-0.529819747,0.529819747,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42804,Kalamazoo,Kenyon,28,7,1.420128243,-1.420128243,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42948,Kansas,UNLV,20,23,-0.520975318,0.520975318,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42759,Kansas St,Arizona,31,7,-0.03944061,0.03944061,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43030,Kean,Ursinus,17,31,0.245933882,-0.245933882,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43014,Kentucky,Georgia,12,13,1.392325965,-1.392325965,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42912,Keystone,Hartwick,51,26,0.13269067,-0.13269067,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42913,King's PA,Misericordia,41,14,0.507372914,-0.507372914,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42910,Kutztown,Edinboro,26,0,-0.02236749,0.02236749,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43025,LIU Post,Lehigh,17,20,-0.158135482,0.158135482,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42816,Lafayette,Marist,56,14,0.252519227,-0.252519227,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42900,Lake Erie,Post,28,27,-0.370093708,0.370093708,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42808,Lake Forest,Illinois Col,42,35,-0.027521156,0.027521156,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42809,Lamar,Weber St,17,16,1.975100226,-1.975100226,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43028,Lawrence,Cornell IA,21,31,0.229993807,-0.229993807,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42897,Lebanon Val,Stevenson,37,7,1.283215944,-1.283215944,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42811,Lenoir-Rhyne,Tiffin,38,17,1.5435662,-1.5435662,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42850,Liberty,UTEP,28,10,0.795598443,-0.795598443,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42981,Lincoln MO,McKendree,19,34,0.775162202,-0.775162202,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42846,Lindsey Wilson,Bluefield Univ,44,20,0.068957248,-0.068957248,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42777,Livingstone,Allen,23,21,-0.771930679,0.771930679,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42976,Lock Haven,Indiana PA,17,20,-0.248782125,0.248782125,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43059,Loras,Benedictine IL,22,27,-0.554769176,0.554769176,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42952,MA Maritime,W Connecticut,6,44,-0.847936038,0.847936038,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42990,MN Duluth,Moorhead St,29,30,-1.984099798,1.984099798,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42883,MO Baptist,Culver-Stockton,44,37,-0.829819373,0.829819373,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42822,MO Western,MO Southern,35,27,-0.391411032,0.391411032,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42771,MT Western,Col of Idaho,42,25,0.181366692,-0.181366692,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42987,MTSU,WKU,21,49,-0.182483647,0.182483647,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43031,Macalester,Martin Luther,7,10,0.12021076,-0.12021076,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42982,Maine,Monmouth NJ,22,51,-3.641154274,3.641154274,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42775,Marian IN,Concordia MI,34,31,-0.59709986,0.59709986,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43051,Mayville St,NE Wesleyan,24,34,-2.949337962,2.949337962,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42880,McMurry,Lyon,48,6,0.08227547,-0.08227547,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42934,McNeese St,SF Austin,28,24,1.362444272,-1.362444272,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42823,Miami FL,Ball St,62,0,0.908960495,-0.908960495,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43433,Miami OH,Cincinnati,16,27,-0.460037826,0.460037826,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42796,Michigan,Arkansas St,28,18,-0.504654303,0.504654303,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42833,Michigan St,Prairie View,40,0,-0.82335925,0.82335925,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42817,Michigan Tech,Hillsdale,21,6,0.967701304,-0.967701304,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42818,Mid Am Nazarene,Peru St,53,6,0.242004062,-0.242004062,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43066,Middlebury,Wesleyan CT,7,43,-1.939814024,1.939814024,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43079,Midland NE,Morningside,21,28,0.995331998,-0.995331998,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42825,Minnesota,Nevada,27,0,0.354632869,-0.354632869,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42819,Minot St,Northern St SD,17,14,0.694421718,-0.694421718,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42988,Mississippi Col,TX A&M K'ville,7,27,-0.239030434,0.239030434,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43005,Mississippi St,Toledo,17,41,-2.562505341,2.562505341,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42821,Missouri,Boston College,27,21,0.147789356,-0.147789356,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42937,Missouri S&T,Lincoln CA,45,6,-0.105943564,0.105943564,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42812,Missouri St,Lindenwood,28,14,0.002879197,-0.002879197,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42871,Montana,Morehead St,59,2,0.719317068,-0.719317068,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42925,Montclair St,Gettysburg,27,26,1.121001566,-1.121001566,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42916,Moravian,Utica,18,13,0.04501361,-0.04501361,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43085,Morehouse,Howard,21,35,0.964526782,-0.964526782,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,FALSE
42820,Murray St,MS Valley St,59,8,0.916069287,-0.916069287,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42831,Muskingum,Otterbein,24,7,-0.249158032,0.249158032,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42958,N Colorado,Abilene Chr,22,24,0.457453789,-0.457453789,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42992,NC A&T,Delaware,13,42,-0.641915271,0.641915271,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42814,NC State,Louisiana Tech,30,20,-0.255855754,0.255855754,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42967,NC Wesleyan,Ferrum,24,28,1.0850988,-1.0850988,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42830,NW Missouri,Fort Hays St,32,20,2.683320179,-2.683320179,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42946,NW Oklahoma St,Ouachita,2,56,-0.024332426,0.024332426,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42866,Nebraska,Northern Iowa,34,3,-0.600013907,0.600013907,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42924,Nelson,Howard Payne,29,27,0.556941475,-0.556941475,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42870,New Hampshire,Stonehill,45,6,0.360353215,-0.360353215,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42991,Newberry,Keiser,33,42,-0.491838706,0.491838706,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42971,Norfolk St,Hampton,7,37,-1.104423813,1.104423813,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42828,North Carolina,NC Central,45,10,-0.031799225,0.031799225,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42798,North Dakota,Idaho St,52,28,0.834757412,-0.834757412,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42779,Northwestern,E Illinois,31,7,-0.56085214,0.56085214,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42914,Northwestern IA,Mt Marty,38,3,1.247893753,-1.247893753,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42998,Northwestern MN,Bethel MN,3,49,-0.193687808,0.193687808,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42838,Northwood MI,Saginaw Val,10,7,2.660080702,-2.660080702,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42949,Norwich,St Lawrence,9,20,0.518379747,-0.518379747,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42972,OK Baptist,Harding,7,59,-0.179168828,0.179168828,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43053,Oberlin,Anderson IN,6,20,-1.340375416,1.340375416,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42824,Ohio,Morgan St,21,6,-0.413734599,0.413734599,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42853,Oklahoma,Tulane,34,19,1.64837917,-1.64837917,"Game Set 4.1, 2024 College Mens Football",FALSE,FALSE,TRUE
