id,home_team_id,visitor_team_id,original_home_score,original_visitor_score,home_z_score,visitor_z_score,week_id,flagged,invalid,home_field_advantage
43248,Carleton MN,MN Morris,28,7,0.17869128,-0.17869128,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43094,Carnegie Mellon,Bethany WV,66,0,-0.012507008,0.012507008,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43278,Carroll MT,Simpson CA,52,0,-0.382123976,0.382123976,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43095,Carson-Newman,Wingate,31,28,1.555040605,-1.555040605,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43288,Carthage,N Central Il,0,63,0.224818916,-0.224818916,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43416,Castleton,MA Maritime,14,20,0.115602757,-0.115602757,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43262,Catholic,Morrisville St,28,27,2.154766423,-2.154766423,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43410,Cent Methodist,Clarke,12,20,-1.342501363,1.342501363,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43361,Central IA,Wartburg,6,10,-1.245759872,1.245759872,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43430,Central St OH,Albany GA,7,28,-1.15370424,1.15370424,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,FALSE
43290,Chadron St,Colorado Mines,12,13,0.863235149,-0.863235149,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43210,Charleston WV,NC Pembroke,58,36,-0.002994853,0.002994853,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43097,Cincinnati,Houston,34,0,1.637960943,-1.637960943,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43196,Clemson,NC State,59,35,0.106847048,-0.106847048,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43292,Coastal Car,Virginia,24,43,-2.169350054,2.169350054,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43403,Colby,Williams,19,24,-1.28020957,1.28020957,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43207,Colgate,Cornell,41,24,1.857353971,-1.857353971,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43155,Colorado,Baylor,38,31,0.374612898,-0.374612898,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43175,Colorado St,UTEP,27,17,-0.04686719,0.04686719,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43208,Columbia,Lafayette,31,20,1.170528817,-1.170528817,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43319,Concordia IL,Lakeland,61,66,1.746791902,-1.746791902,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43294,Concordia MI,St Francis IL,7,44,-0.869306077,0.869306077,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43101,Connecticut,FL Atlantic,48,14,1.174043378,-1.174043378,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43318,Cornell IA,Lake Forest,19,28,0.818327087,-0.818327087,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43405,Crown MN,St Scholastica,15,35,-0.726187786,0.726187786,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43115,Cumberland TN,FL Memorial,47,35,0.70096637,-0.70096637,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43103,Dartmouth,Fordham,45,13,0.432661185,-0.432661185,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43387,Davenport,C Missouri,31,32,-0.60513025,0.60513025,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43168,Dayton,Ave Maria,49,7,-0.299797855,0.299797855,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43189,DePauw,Wooster,51,14,-0.696552634,0.696552634,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43296,Dean,Curry,0,50,-0.143341348,0.143341348,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43267,Defiance,Judson IL,38,20,0.494993272,-0.494993272,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43203,Delaware,Penn,29,22,-0.601115502,0.601115502,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43298,Delaware St,Richmond,24,38,0.438163128,-0.438163128,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43104,Delta St,Fort Valley St,27,24,-0.650729471,0.650729471,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43212,Denison,Kenyon,14,0,-0.492895952,0.492895952,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43216,Dickinson,Kean,21,14,-0.34775213,0.34775213,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43229,Dordt,Hastings,58,0,0.21534174,-0.21534174,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43268,Dubuque,Simpson IA,28,14,0.241655036,-0.241655036,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43107,Duquesne,WV Wesleyan,35,0,-1.048689611,1.048689611,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43110,E Kentucky,Morehead St,42,13,0.440797729,-0.440797729,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43111,E Michigan,St Francis PA,36,0,-0.046420889,0.046420889,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43301,E New Mexico,Midwest TX St,15,36,-1.381323,1.381323,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43389,East Central OK,SW Oklahoma,3,19,-3.344698763,3.344698763,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43302,Eastern Oregon,MT Tech,22,45,-0.17594063,0.17594063,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43397,Eastern Univ,Lebanon Val,24,40,-0.500131138,0.500131138,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43382,Edinboro,Bloomsburg,27,32,-1.778246161,1.778246161,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43432,Eliz. City St,Fayetteville St,7,31,-0.884291148,0.884291148,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,FALSE
43303,Elmhurst,IL Wesleyan,7,55,-1.68803911,1.68803911,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43300,Elon,ETSU,14,34,-0.657568592,0.657568592,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43113,Emory & Henry,Barton,41,0,0.771697001,-0.771697001,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43148,Emporia St,MO Western,30,27,-0.916103845,0.916103845,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43245,Endicott,Hilbert,58,0,-0.601148358,0.601148358,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43359,Erskine,Valdosta St,0,73,-0.45070249,0.45070249,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43281,Fairmont St,Glenville St,14,17,-2.379660515,2.379660515,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43213,Faulkner,Pikeville,35,28,2.017256603,-2.017256603,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43264,Findlay,Lake Erie,42,6,-0.00773713,0.00773713,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43404,Fitchburg St,Worcester St,14,20,-1.337069961,1.337069961,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43307,Florida Intl,Monmouth NJ,42,45,-2.084749896,2.084749896,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43092,Florida St,California,14,9,2.141764162,-2.141764162,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43214,Fort Hays St,NE Oklahoma,37,0,0.396876916,-0.396876916,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43261,Frank & Marsh,Montclair St,35,10,0.229232655,-0.229232655,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43308,Franklin,Adrian,21,42,-0.654423022,0.654423022,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43272,Friends,KS Wesleyan,28,26,-0.938342401,0.938342401,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43230,Frostburg St,Concord,54,21,-0.168928207,0.168928207,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43396,Gannon,Kutztown,14,37,0.127077068,-0.127077068,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43118,Geneva,Thiel,21,6,0.264046601,-0.264046601,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43309,George Fox,Claremont M.S.,17,27,-1.03627723,1.03627723,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43367,Georgetown,Brown,14,26,-1.206952432,1.206952432,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43370,Gettysburg,Chris Newport,37,54,-0.108133448,0.108133448,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43129,Grambling,Jackson St,41,20,3.749652282,-3.749652282,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43188,Grand Valley St,WI LaCrosse,20,13,-0.561646994,0.561646994,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43120,Grand View,Missouri Val,24,0,0.100663058,-0.100663058,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43391,Grinnell,Beloit,7,16,-2.940656095,2.940656095,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43237,Guilford,Sewanee,44,35,2.096141139,-2.096141139,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43406,Hamilton,Amherst,7,21,-0.887433559,0.887433559,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43263,Hampden-Sydney,Centre,38,34,2.451275299,-2.451275299,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43123,Hanover,Olivet MI,56,14,1.710463991,-1.710463991,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43395,Hartwick,Juniata,30,37,0.173317348,-0.173317348,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43205,Harvard,Stetson,35,0,-0.303471366,0.303471366,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43124,Hawaii,Northern Iowa,36,7,0.205541948,-0.205541948,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43393,Heidelberg,Ohio Northern,27,52,-2.895435137,2.895435137,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43127,Henderson St,Arkansas Tech,27,12,-0.138233199,0.138233199,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43276,Hendrix,SW Univ TX,35,20,2.378923004,-2.378923004,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43316,Hillsdale,Ashland,21,24,0.655516908,-0.655516908,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43215,Hobart & Smith,Moravian,27,12,0.441350238,-0.441350238,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43369,Holy Cross,Yale,31,38,-1.850348667,1.850348667,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43310,Howard,Hampton,20,27,0.537265937,-0.537265937,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43128,Idaho St,Southern Utah,38,28,2.081380471,-2.081380471,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43163,Illinois Col,Ripon,44,14,0.054448865,-0.054448865,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43109,Illinois St,E Illinois,31,7,0.434550909,-0.434550909,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43156,Incarnate Word,Northern Arizona,38,14,1.71624706,-1.71624706,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43177,Indiana,Charlotte,52,14,-0.297006646,0.297006646,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43125,Iowa St,Arkansas St,52,7,0.254882584,-0.254882584,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43182,JC Smith,Virginia Union,21,16,1.530467671,-1.530467671,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43130,Jacksonville St,Southern Miss,44,7,0.931729275,-0.931729275,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43398,Jamestown,Mayville St,20,26,-2.525103401,2.525103401,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43314,Johns Hopkins,Salisbury,13,41,-2.175081056,2.175081056,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43273,Keiser,Ft Lauderdale,45,0,-0.677781409,0.677781409,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43160,Kentucky,Ohio,41,6,1.53969109,-1.53969109,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43425,Kentucky Chr,Taylor IN,35,67,-1.075090786,1.075090786,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43431,Kentucky St,Morehouse,28,31,-2.173408386,2.173408386,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,FALSE
43317,Knox,Chicago,13,27,0.412867919,-0.412867919,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43343,LIU Post,Rhode Island,21,28,0.367341984,-0.367341984,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43191,LSU,UCLA,34,17,0.49511618,-0.49511618,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43407,La Verne,Puget Sound,41,49,-0.486240227,0.486240227,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43174,Lamar,TX Southern,20,17,-0.394095146,0.394095146,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43327,Lawrence Tech,Marian IN,23,24,1.098425192,-1.098425192,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43206,Lehigh,Princeton,35,20,0.409119407,-0.409119407,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43411,Lewis & Clark,MT Western,39,56,0.656356522,-0.656356522,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43108,Liberty,East Carolina,35,24,1.389172695,-1.389172695,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43322,Lincoln MO,Wm Jewell,20,48,-0.47510317,0.47510317,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43167,Lindenwood,St Thomas MN,64,0,1.856788772,-1.856788772,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43133,Linfield,Redlands,45,0,0.145000953,-0.145000953,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43374,Lock Haven,California PA,20,27,0.173685734,-0.173685734,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43324,Loras,Buena Vista,17,20,-2.207608571,2.207608571,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43356,Louisiana,Tulane,33,41,-1.847184696,1.847184696,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43134,Louisiana Chr,Langston,50,15,3.366786235,-3.366786235,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43325,Louisiana Tech,Tulsa,20,23,-1.831703591,1.831703591,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43197,Louisville,Georgia Tech,31,19,0.4092925,-0.4092925,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43293,Luther IA,Coe,0,63,0.149680683,-0.149680683,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43375,Lyon,Howard Payne,14,41,-0.2964437,0.2964437,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43089,MA Dartmouth,Framingham St,58,13,-0.380217943,0.380217943,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43247,MIT,Alfred St,20,0,0.994573394,-0.994573394,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43145,MN Mankato,Minot St,40,6,0.928228375,-0.928228375,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43337,MO Southern,NW Missouri,0,59,-1.303590395,1.303590395,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43332,MT St Northern,Arizona Chr,10,31,-1.12647384,1.12647384,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43299,MTSU,Duke,17,45,-0.067280984,0.067280984,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43376,Madonna,St Xavier IL,13,55,-0.026866995,0.026866995,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43315,Manchester,Kalamazoo,0,55,-0.276150411,0.276150411,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43321,Mars Hill,Lenoir-Rhyne,21,29,-0.243095844,0.243095844,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43323,Martin Luther,Augsburg,7,34,-0.995876772,0.995876772,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43378,Mary ND,MN Duluth,7,43,-0.611362451,0.611362451,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43181,Maryland,Villanova,38,20,-0.300159423,0.300159423,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43195,Massachusetts,Central Conn,35,31,-0.766319093,0.766319093,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43402,McDaniel,Wm Paterson,14,27,-2.655599446,2.655599446,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43139,McKendree,Moorhead St,22,15,1.598418438,-1.598418438,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43233,McMurry,TX Lutheran,31,10,2.862228859,-2.862228859,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43100,McNeese St,Alcorn St,42,14,0.39342565,-0.39342565,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43234,McPherson,Ottawa KS,31,14,-0.296118367,0.296118367,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43098,Mercer,Citadel,38,21,0.206843379,-0.206843379,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43326,Merrimack,Maine,15,26,-2.0192539,2.0192539,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43219,Methodist,Greensboro,17,14,0.402268856,-0.402268856,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43179,Michigan,USC,27,24,1.591676821,-1.591676821,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43142,Mid Am Nazarene,Graceland,38,24,-0.779864017,0.779864017,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43143,Miles,Lane,42,32,-0.24840896,0.24840896,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43312,Millersville,Indiana PA,14,42,0.123615346,-0.123615346,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43399,Millsaps,Bridgewater VA,14,28,-0.432438576,0.432438576,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43364,Minnesota,Iowa,14,31,-1.694692623,1.694692623,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43390,Misericordia,FDU Madison,20,35,-0.502631763,0.502631763,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43119,Mississippi,Ga Southern,52,13,0.743227815,-0.743227815,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43330,Mississippi Col,North Greenville,7,29,-0.337923825,0.337923825,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43306,Mississippi St,Florida,28,45,-0.234113201,0.234113201,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43147,Missouri,Vanderbilt,30,27,0.103996645,-0.103996645,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43422,Missouri S&T,Quincy,14,21,-0.584002356,0.584002356,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43217,Monmouth IL,Lawrence,52,6,-0.178891396,0.178891396,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43186,Montana,W Carolina,46,35,-0.054033367,0.054033367,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43259,Montana St,Mercyhurst,52,13,-0.341891715,0.341891715,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
43093,Morgan St,VA-Lynchburg,56,7,-0.42600831,0.42600831,"Game Set 5.1, 2024 College Mens Football",FALSE,FALSE,TRUE
