id,home_team_id,visitor_team_id,original_home_score,original_visitor_score,home_z_score,visitor_z_score,week_id,flagged,invalid,home_field_advantage
44105,Augustana IL,Elmhurst,35,21,0.641972837,-0.641972837,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44113,BYU,Arizona,41,19,-0.464983331,0.464983331,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44137,Baldwin-Wallace,Otterbein,36,7,0.276025743,-0.276025743,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44369,Bates,Tufts,22,45,-1.972547517,1.972547517,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44142,Belhaven MS,S Virginia,38,17,-0.033456044,0.033456044,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44327,Beloit,Cornell IA,0,28,-0.673489733,0.673489733,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44366,Benedictine IL,St Norbert,0,14,-0.515794997,0.515794997,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44373,Bethany WV,Westminster PA,7,49,0.18837328,-0.18837328,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44145,Bethel MN,Macalester,59,0,-0.385506722,0.385506722,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44304,Black Hills St,Western St CO,14,35,-0.691975596,0.691975596,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44341,Bloomsburg,E Stroudsburg,0,31,-0.972069324,0.972069324,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44294,Bowling Green,N Illinois,7,17,-2.559942083,2.559942083,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44157,Brevard,Greensboro,42,9,0.145852668,-0.145852668,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44315,Briar Cliff,Midland NE,30,45,0.099617521,-0.099617521,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44134,Bridgewater VA,Averett,63,7,0.469041933,-0.469041933,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44249,Bryant,SUNY Albany,17,24,0.078063183,-0.078063183,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44313,Buena Vista,Wartburg,21,70,0.324966764,-0.324966764,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44153,Buffalo,Toledo,30,15,2.915267083,-2.915267083,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44333,Buffalo St,Hobart & Smith,3,31,0.228438121,-0.228438121,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44297,C Michigan,Ohio,25,27,0.371983227,-0.371983227,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44289,C Missouri,MO Western,28,38,-2.859872936,2.859872936,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44141,C Oklahoma,NW Missouri,48,20,1.290178686,-1.290178686,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44310,C Washington,Permian Basin,13,14,-2.568555233,2.568555233,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44248,CS Sacramento,E Washington,28,35,-2.327809438,2.327809438,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44181,Case Western,St Vincent,49,0,0.14265728,-0.14265728,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44363,Catawba,Limestone,33,36,0.845672327,-0.845672327,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44232,Cent Arkansas,West Georgia,34,33,-1.077333867,1.077333867,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44376,Centenary,McMurry,10,28,-0.050156503,0.050156503,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44221,Central Conn,Mercyhurst,38,20,0.029627062,-0.029627062,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44252,Central St OH,Clark Atlanta,20,25,-1.17307398,1.17307398,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44182,Charleston WV,Wheeling,42,23,-0.095038369,0.095038369,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44183,Chowan,Shorter,31,27,1.510008772,-1.510008772,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44326,Chris Newport,Dickinson,28,31,-1.752770705,1.752770705,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44325,Claremont M.S.,Chapman,13,41,-1.961862474,1.961862474,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44092,Coe,Central IA,16,13,1.506414135,-1.506414135,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44088,Col of Idaho,Arizona Chr,52,27,-0.244834062,0.244834062,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44322,Colorado,Kansas St,28,31,-0.440689928,0.440689928,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44093,Colorado Mines,S Dakota Tech,45,20,0.84718286,-0.84718286,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44172,Colorado St,San Jose St,31,24,1.51461228,-1.51461228,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44339,Concordia IL,Rockford,45,74,-0.66499864,0.66499864,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44254,Concordia Mhd,St John's MN,31,38,0.840572417,-0.840572417,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44354,Concordia WI,Aurora,14,42,0.359715683,-0.359715683,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44242,Cornell,Harvard,20,38,-0.722828931,0.722828931,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44336,Crown MN,Martin Luther,14,30,-0.111665668,0.111665668,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44184,Cumberland TN,Bethel TN,21,14,2.045652261,-2.045652261,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44213,Cumberlands KY,Lindsey Wilson,18,14,2.16743159,-2.16743159,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44097,Curry,Alfred St,30,16,0.65700237,-0.65700237,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44328,Dakota St,Dickinson St ND,21,38,-0.495833946,0.495833946,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44234,Dakota Wesleyan,Doane,47,21,0.628749528,-0.628749528,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44176,Dayton,Davidson,16,14,0.257023365,-0.257023365,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44353,Dean,Husson,0,24,0.598741425,-0.598741425,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44133,Delaware,Maine,44,21,1.363910237,-1.363910237,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44080,Drake,Butler,27,17,0.765544333,-0.765544333,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44281,E Michigan,Miami OH,14,38,-1.662349256,1.662349256,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44219,E Texas Bap,Howard Payne,42,33,-0.798706815,0.798706815,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44101,ETSU,Samford,31,28,-0.64781155,0.64781155,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44104,Eastern Oregon,MT St Northern,28,21,-1.033098067,1.033098067,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44360,Eastern Univ,King's PA,23,35,0.012979474,-0.012979474,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44123,Edinboro,Indiana PA,27,23,2.353726764,-2.353726764,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44257,Elon,New Hampshire,10,17,-0.253290429,0.253290429,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44244,Eureka,Lakeland,8,49,-0.222975503,0.222975503,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44259,FL Atlantic,North Texas,37,41,0.342485075,-0.342485075,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44270,Findlay,Ashland,21,41,-1.721129624,1.721129624,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44158,Fort Hays St,Washburn,38,7,1.123104832,-1.123104832,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44096,Fort Valley St,Allen,49,40,-0.902932897,0.902932897,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44314,Fresno St,Washington St,17,25,-0.146404362,0.146404362,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44260,Ft Lewis,CSU-Pueblo,24,58,0.528363328,-0.528363328,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44261,Furman,Chattanooga,10,41,-0.541701746,0.541701746,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44112,Ga Southern,Marshall,24,23,0.80081642,-0.80081642,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44111,George Fox,Puget Sound,40,14,0.087969639,-0.087969639,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44185,Georgetown KY,Faulkner,45,14,0.882721723,-0.882721723,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44168,Georgia,Mississippi St,41,31,-1.278210995,1.278210995,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44262,Georgia St,Old Dominion,14,21,-0.924315966,0.924315966,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44243,Gettysburg,Johns Hopkins,7,51,-0.741286007,0.741286007,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44331,Glenville St,Frostburg St,9,41,-1.814396673,1.814396673,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44253,Grambling,Alcorn St,15,17,-1.703773687,1.703773687,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44114,Grand Valley St,N Michigan,49,17,-0.932874554,0.932874554,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44296,Greenville,Northwestern MN,14,34,-1.171116873,1.171116873,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44351,Grinnell,Monmouth IL,7,49,0.080964688,-0.080964688,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44086,Grove City,Carnegie Mellon,17,10,2.078763012,-2.078763012,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44215,Gust Adolphus,St Scholastica,51,13,-0.101022191,0.101022191,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44115,Hanover,Rose-Hulman,37,16,1.087821779,-1.087821779,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44116,Harding,NW Oklahoma St,62,0,0.096181634,-0.096181634,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44368,Hartwick,Brockport St,0,53,0.279289835,-0.279289835,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44265,Hawaii,Boise St,7,28,0.454744742,-0.454744742,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44352,Heidelberg,Marietta,7,35,-0.119121668,0.119121668,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44332,Hendrix,Berry,13,42,-0.191597262,0.191597262,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44361,Hilbert,St John Fisher,6,52,-0.280478384,0.280478384,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44372,Hillsdale,Walsh,35,36,-2.151344425,2.151344425,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44266,Hiram,Kenyon,7,27,-1.157513969,1.157513969,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44180,Holy Cross,Fordham,19,16,-0.958194631,0.958194631,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44367,Houston Chr,SE Louisiana,7,37,-2.608017831,2.608017831,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44206,Howard,Sacred Heart,21,14,1.531429853,-1.531429853,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44267,Idaho St,Portland St,38,42,-1.945930411,1.945930411,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44120,Illinois,Purdue,50,49,-1.730342685,1.730342685,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44203,Illinois Col,Chicago,50,37,0.204762571,-0.204762571,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44268,Illinois St,Missouri St,7,41,-1.953878645,1.953878645,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44122,Incarnate Word,Nicholls St,55,10,1.82588001,-1.82588001,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44124,Indiana St,Murray St,31,27,-0.178456938,0.178456938,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44222,Indianapolis,Quincy,47,10,1.231685422,-1.231685422,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44159,Iowa,Washington,40,16,0.934083374,-0.934083374,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44125,Ithaca,Rochester NY,24,0,1.298983753,-1.298983753,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44074,Jacksonville St,New Mexico St,54,13,0.987925237,-0.987925237,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44075,James Madison,Coastal Car,39,7,1.851169728,-1.851169728,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44085,John Carroll,Capital,49,14,-0.434569012,0.434569012,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44272,KY Wesleyan,Lake Erie,23,29,-1.206115453,1.206115453,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44271,Kent,Ball St,35,37,0.963559213,-0.963559213,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44316,Kentucky,Vanderbilt,13,20,-0.9362443,0.9362443,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44377,Kentucky Chr,Pikeville,34,66,-0.409562686,0.409562686,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44126,Kentucky St,Benedict,23,21,1.056995523,-1.056995523,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44187,Kutztown,Lock Haven,24,0,-0.043226064,0.043226064,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44179,LIU Post,Stonehill,31,7,0.760852654,-0.760852654,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44169,LSU,Mississippi,29,26,1.844631448,-1.844631448,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44344,La Verne,Cal Lutheran,17,31,0.277470571,-0.277470571,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44323,Lafayette,Georgetown,0,17,-3.19357167,3.19357167,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44362,Lamar,SF Austin,20,27,-0.222647612,0.222647612,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44309,Lane,Tuskegee,17,27,-0.076956024,0.076956024,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44273,Lawrence,Lake Forest,7,54,0.02612932,-0.02612932,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44348,Lebanon Val,Delaware Val,16,21,-0.30133293,0.30133293,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44128,Lenoir-Rhyne,Newberry,24,3,0.481529684,-0.481529684,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44073,Liberty,Florida Intl,31,24,0.178296312,-0.178296312,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44238,Lincoln PA,Bluefield St,37,13,1.030896026,-1.030896026,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44090,Lindenwood,Charleston So,29,14,0.580777267,-0.580777267,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44130,Linfield,Lewis & Clark,47,14,0.295950124,-0.295950124,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44202,Livingstone,Fayetteville St,24,19,1.990621052,-1.990621052,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44109,Louisiana,Appalachian St,34,24,-0.394316844,0.394316844,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44076,Louisiana Tech,MTSU,48,21,2.047587965,-2.047587965,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44274,Luther IA,Loras,13,48,-1.073523567,1.073523567,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44279,Lyon,Austin Col,17,35,-0.903633248,0.903633248,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44264,M Hardin-Baylor,Hardin-Simmons,21,44,-1.529115633,1.529115633,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44355,MIT,Merchant Marine,0,21,-0.540267133,0.540267133,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44295,MN Duluth,Northern St SD,21,24,-1.938250108,1.938250108,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44209,MN Morris,Westminster MO,32,7,0.380947379,-0.380947379,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44288,MO Southern,Emporia St,30,49,0.289548874,-0.289548874,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44205,MT Western,MT Tech,27,21,0.69439285,-0.69439285,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44307,Manchester,Bluffton,10,42,-0.73640388,0.73640388,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44277,Marian IN,IN Wesleyan,21,77,-0.828155162,0.828155162,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44278,Marist,St Thomas MN,32,39,0.396256523,-0.396256523,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44250,Mars Hill,Carson-Newman,27,28,-0.134029765,0.134029765,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44246,Maryland,Northwestern,10,37,-3.990941934,3.990941934,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44287,Massachusetts,Missouri,3,45,-0.334991806,0.334991806,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44364,McDaniel,Muhlenberg,6,34,0.130039363,-0.130039363,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44135,McKendree,SW Baptist,37,14,0.260310189,-0.260310189,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44136,Mercer,Princeton,34,7,0.194453474,-0.194453474,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44334,Methodist,Huntingdon,0,42,-1.133976533,1.133976533,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44282,Michigan Tech,Davenport,20,24,-1.81467698,1.81467698,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44211,Middlebury,Williams,32,29,0.498297489,-0.498297489,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44151,Midwest TX St,Sul Ross,40,21,0.041505601,-0.041505601,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44084,Miles,Albany GA,32,21,1.263511438,-1.263511438,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44283,Millersville,Shippensburg,27,35,-0.79322594,0.79322594,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44284,Millikin,N Central Il,14,70,0.774870449,-0.774870449,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44324,Millsaps,Centre,20,24,0.243143031,-0.243143031,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44276,Minot St,Augustana SD,7,20,-0.179242539,0.179242539,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44286,Mississippi Col,West Alabama,0,26,0.159906902,-0.159906902,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44140,Montana,Northern Arizona,31,20,0.804639273,-0.804639273,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44119,Montana St,Idaho,38,7,1.451437206,-1.451437206,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44335,Montclair St,Kean,13,16,-1.073460675,1.073460675,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44285,Moorhead St,MN Mankato,19,24,0.412895583,-0.412895583,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44226,Moravian,Catholic,34,14,0.090175868,-0.090175868,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44177,Morehead St,Presbyterian,14,7,0.741806028,-0.741806028,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44280,Morgan St,Merrimack,24,32,-0.979596315,0.979596315,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44235,Morningside,Hastings,52,7,-0.316748505,0.316748505,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44200,Morrisville St,Alfred,24,14,2.067792714,-2.067792714,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44247,Mt Marty,Dordt,17,35,0.198632171,-0.198632171,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44138,Mt Union,Wilmington OH,78,19,-0.565699459,0.565699459,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44083,NC Central,VA-Lynchburg,68,0,-0.035516187,0.035516187,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44190,NC Pembroke,West Liberty,67,20,0.918623632,-0.918623632,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44318,NC State,Syracuse,17,24,-0.108415337,0.108415337,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44337,NC Wesleyan,LaGrange,9,31,-0.195081433,0.195081433,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44290,NE Kearney,Pittsburg St,10,20,-0.210099536,0.210099536,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44129,NE Oklahoma,Lincoln MO,55,7,1.05849898,-1.05849898,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44089,NM Highlands,Chadron St,33,30,2.47957647,-2.47957647,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44379,Nelson,Wayland,7,27,-1.509451904,1.509451904,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44139,Nevada,Oregon St,42,37,1.769409893,-1.769409893,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44171,New Mexico,Air Force,52,37,0.614093826,-0.614093826,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44291,Norfolk St,Towson,23,28,0.958468368,-0.958468368,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44095,North Alabama,Abilene Chr,47,34,2.101553161,-2.101553161,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44275,North American,Louisiana Chr,10,31,0.059336514,-0.059336514,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44320,North Carolina,Georgia Tech,34,41,-1.10312053,1.10312053,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44311,North Greenville,Valdosta St,24,32,0.493551301,-0.493551301,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44199,North Park,Carroll WI,30,26,2.178413244,-2.178413244,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44365,Northwestern LA,TX A&M Commerce,21,42,-1.295133541,1.295133541,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44150,Notre Dame,Stanford,49,7,0.776917835,-0.776917835,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
44241,OK Baptist,S Arkansas,10,65,-1.142410377,1.142410377,"Game Set 8.1, 2024 College Mens Football",FALSE,FALSE,TRUE
