id,home_team_id,visitor_team_id,original_home_score,original_visitor_score,home_z_score,visitor_z_score,week_id,flagged,invalid,home_field_advantage
42735,Buena Vista,Benedictine IL,7,34,-1.375528716,1.375528716,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42585,C Missouri,NE Oklahoma,63,21,0.842265433,-0.842265433,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42564,C Oklahoma,Langston,72,0,0.215965723,-0.215965723,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42539,CSU-Pueblo,Permian Basin,40,23,0.239920605,-0.239920605,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42608,Calvin,Oberlin,50,6,0.138533437,-0.138533437,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42726,Carroll MT,MT Tech,22,30,-0.320609733,0.320609733,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42746,Centenary,Hendrix,20,43,-1.307174153,1.307174153,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42562,Central Conn,Fordham,33,3,1.35883785,-1.35883785,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42474,Central IA,IL Wesleyan,49,14,0.909483172,-0.909483172,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42409,Chadron St,Jamestown,17,10,-0.605965772,0.605965772,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42565,Chapman,Pacific OR,43,23,0.94473589,-0.94473589,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42566,Charleston WV,California PA,23,19,1.029847704,-1.029847704,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42649,Cincinnati,Pittsburgh,27,28,-0.095070648,0.095070648,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42687,Citadel,S Carolina St,20,23,-0.253951411,0.253951411,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42569,Claremont M.S.,Chicago,24,0,0.537161558,-0.537161558,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42410,Clarion,Lincoln PA,20,9,0.563064681,-0.563064681,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42450,Clark Atlanta,Allen,26,22,-0.659788748,0.659788748,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42464,Clemson,Appalachian St,66,20,0.703842609,-0.703842609,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42537,Coast Guard,U New England,30,24,1.846154232,-1.846154232,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42444,Coastal Car,William & Mary,40,21,-0.11885931,0.11885931,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42445,Coe,Cornell IA,55,10,-0.158034991,0.158034991,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42692,Colgate,Villanova,3,28,-0.511882878,0.511882878,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
42411,Colorado Mines,W Texas A&M,41,13,0.586722752,-0.586722752,"Game Set 3.1, 2024 College Mens Football",FALSE,FALSE,TRUE
