11/17/2024,Rocky Mtn,Col of Idaho,31,49,0
11/17/2024,Rose-Hulman,Franklin,24,14,0
11/17/2024,S Arkansas,Southern Nazarene,49,21,0
11/17/2024,S Connecticut,Assumption,28,35,0
11/17/2024,S Dakota Tech,Black Hills St,20,22,0
11/17/2024,S Illinois,Illinois St,10,45,0
11/17/2024,S Virginia,Brevard,21,55,0
11/17/2024,SE Louisiana,TX A&M Commerce,21,9,0
11/17/2024,SE Oklahoma,Ouachita,9,25,0
11/17/2024,SF Austin,Northwestern LA,59,17,0
11/17/2024,SW Minnesota,NE Kearney,0,35,0
11/17/2024,SW Oklahoma,Harding,3,57,0
11/17/2024,Sacred Heart,Norfolk St,10,3,0
11/17/2024,Salisbury,Chris Newport,42,38,0
11/17/2024,Samford,VMI,27,3,0
11/17/2024,San Diego,Presbyterian,27,21,0
11/17/2024,San Diego St,Hawaii,27,24,0
11/17/2024,San Jose St,Nevada,35,31,0
11/17/2024,Shaw NC,Bluefield St,35,17,0
11/17/2024,Shenandoah,Randolph-Macon,21,22,0
11/17/2024,Shepherd,Lock Haven,45,38,0
11/17/2024,Shorter,Valdosta St,6,59,0
11/17/2024,Siena Hts,St Francis IL,24,31,0
11/17/2024,South Carolina,Mississippi,3,27,0
11/17/2024,Southeastern FL,Webber,45,0,0
11/17/2024,Southern Miss,Louisiana,13,23,0
11/17/2024,Southern Univ,Nicholls St,7,51,0
11/17/2024,Southern Utah,Tarleton St,37,38,0
11/17/2024,Southwestern KS,St Mary KS,69,28,0
11/17/2024,Springfield,Worcester Tech,51,7,0
11/17/2024,St Anselm,Post,56,28,0
11/17/2024,St John's MN,Augsburg,45,20,0
11/17/2024,St Lawrence,Union NY,27,24,0
11/17/2024,St Norbert,Concordia WI,28,10,0
11/17/2024,St Olaf,Hamline,41,6,0
11/17/2024,St Scholastica,Macalester,30,28,0
11/17/2024,St Thomas FL,Keiser,27,31,0
11/17/2024,St Thomas MN,Stetson,34,24,0
11/17/2024,St Vincent,Geneva,13,16,0
11/17/2024,Stanford,Virginia Tech,7,31,0
11/17/2024,Stonehill,Wagner,7,28,0
11/17/2024,Stony Brook,Villanova,24,42,0
11/17/2024,TCU,Houston,19,30,0
11/17/2024,TN Martin,Gardner Webb,35,17,0
11/17/2024,TX A&M K'ville,Midwest TX St,40,13,0
11/17/2024,TX Lutheran,Austin Col,43,34,0
11/17/2024,TX Southern,VA-Lynchburg,28,10,0
11/17/2024,TX Wesleyan,Ark Baptist,77,0,0
11/17/2024,Taylor IN,St Francis IN,58,36,0
11/17/2024,Tennessee Tech,S Carolina St,20,22,0
11/17/2024,Texas A&M,Missouri,41,10,0
11/17/2024,Tiffin,Thomas More,51,10,0
11/17/2024,Toledo,Miami OH,30,20,0
11/17/2024,Towson,William & Mary,34,27,0
11/17/2024,Troy,Texas St,17,38,0
11/17/2024,Tufts,Trinity CT,24,42,0
11/17/2024,Tulsa,Army,7,49,0
11/17/2024,Tusculum,Limestone,21,49,0
11/17/2024,U New England,Dean,68,0,0
11/17/2024,UAB,Tulane,20,71,0
11/17/2024,ULM,James Madison,21,19,0
11/17/2024,UNLV,Syracuse,41,44,0
11/17/2024,UTEP,Sam Houston St,21,41,0
11/17/2024,UVA-Wise,Wingate,0,33,0
11/17/2024,Union KY,Bluefield Univ,7,20,0
11/17/2024,Upper Iowa,Truman St,23,26,0
11/17/2024,Valparaiso,Drake,3,27,0
11/17/2024,Vanderbilt,Alabama,40,35,0
11/17/2024,Virginia,Boston College,24,14,0
11/17/2024,Virginia Union,W Salem St,31,13,0
11/17/2024,W Carolina,Wofford,21,17,0
11/17/2024,W New Mexico,W Oregon,10,34,0
11/17/2024,W Woods,Mid Am Nazarene,7,70,0
11/17/2024,WI LaCrosse,WI Platteville,27,30,0
11/17/2024,WI Lutheran,Aurora,14,45,0
11/17/2024,WI River Falls,WI Eau Claire,71,14,0
11/17/2024,WI Stevens Pt,WI Stout,15,22,0
11/17/2024,WI Whitewater,WI Oshkosh,21,14,0
11/17/2024,Waldorf,Midland NE,14,28,0
11/17/2024,Walsh,Lake Erie,63,34,0
11/17/2024,Warner,FL Memorial,15,43,0
11/17/2024,Washburn,NW Missouri,34,51,0
11/17/2024,Washington,Michigan,27,17,0
11/17/2024,Washington & Lee,Averett,35,0,0
11/17/2024,Wayland,Ottawa AZ,28,42,0
11/17/2024,Wayne St NE,Minot St,27,21,0
11/17/2024,West Chester,Shippensburg,28,10,0
11/17/2024,West Florida,Mississippi Col,31,0,0
11/17/2024,West Georgia,Austin Peay,16,20,0
11/17/2024,West Liberty,Concord,31,10,0
11/17/2024,Western St CO,Ft Lewis,44,7,0
11/17/2024,Westminster MO,Greenville,14,35,0
11/17/2024,Westminster PA,Wash & Jeff,14,21,0
11/17/2024,Wheaton Il,N Central Il,27,55,0
11/17/2024,Wheeling,NC Pembroke,32,35,0
11/17/2024,Willamette,Linfield,0,72,0
11/17/2024,William Penn,St Ambrose,33,28,0
11/17/2024,Williams,Bowdoin,34,14,0
11/17/2024,Winona St,Moorhead St,33,6,0
11/17/2024,Wisconsin,Purdue,52,6,0
11/17/2024,Wittenberg,Denison,20,30,0
11/17/2024,Wm Jewell,Indianapolis,20,23,0
11/17/2024,Wooster,Wabash,19,55,0
11/17/2024,Yale,Central Conn,23,22,0
11/17/2024,Youngstown St,Indiana St,21,14,0
