12/15/2024,Abilene Chr,Southern Utah,28,25,0
12/15/2024,Adams St,Ft Lewis,17,27,0
12/15/2024,Adrian,Kalamazoo,35,21,0
12/15/2024,Akron,Buffalo,30,41,0
12/15/2024,Alabama A&M,Southern Univ,20,25,0
12/15/2024,Albright,Alvernia,22,19,0
12/15/2024,Alcorn St,Alabama St,17,21,999
12/15/2024,Alfred,St John Fisher,34,31,0
12/15/2024,Alfred St,Gallaudet,28,26,0
12/15/2024,Allen,Central St OH,41,3,0
12/15/2024,Alma,Trine,41,16,0
12/15/2024,American Intl,Assumption,27,24,0
12/15/2024,Amherst,Trinity CT,20,45,0
12/15/2024,Angelo St,C Washington,17,16,0
12/15/2024,Anna Maria,Dean,63,0,0
12/15/2024,Appalachian St,Old Dominion,28,20,0
12/15/2024,Arizona Chr,MT Tech,24,56,0
12/15/2024,Ark Monticello,OK Baptist,24,20,0
12/15/2024,Arkansas,Mississippi,31,63,0
12/15/2024,Arkansas Tech,East Central OK,13,23,0
12/15/2024,Army,Air Force,20,3,0
12/15/2024,Auburn,Vanderbilt,7,17,0
12/15/2024,Augustana SD,Concordia SP,28,7,0
12/15/2024,Aurora,Benedictine IL,56,20,0
12/15/2024,Ave Maria,Warner,44,7,0
12/15/2024,Averett,Shenandoah,14,41,0
12/15/2024,Baldwin-Wallace,Muskingum,54,17,0
12/15/2024,Barton,Catawba,49,35,0
12/15/2024,Bates,Bowdoin,24,35,0
12/15/2024,Baylor,TCU,37,34,0
12/15/2024,Belhaven MS,Maryville TN,11,42,0
12/15/2024,Beloit,Lake Forest,17,62,0
12/15/2024,Bemidji St,Wayne St NE,37,20,0
12/15/2024,Berry,Centre,28,21,0
12/15/2024,Bethany WV,Geneva,27,34,0
12/15/2024,Bethel MN,Carleton MN,56,7,0
12/15/2024,Bethel TN,Campbellsville,10,14,0
12/15/2024,Bethune-Cookman,Grambling,24,21,0
12/15/2024,Bluefield Univ,Reinhardt,16,24,0
12/15/2024,Boise St,San Diego St,56,24,0
12/15/2024,Brevard,Methodist,44,21,0
12/15/2024,Briar Cliff,Dordt,7,55,0
12/15/2024,Bridgewater MA,Fitchburg St,17,9,0
12/15/2024,Bridgewater VA,Hampden-Sydney,21,28,0
12/15/2024,Brown,Penn,28,38,0
12/15/2024,Bryant,Stony Brook,30,31,0
12/15/2024,Bucknell,Lafayette,21,14,0
12/15/2024,Buena Vista,Coe,13,35,0
12/15/2024,Butler,Stetson,46,13,0
12/15/2024,CO Mesa,Black Hills St,23,13,0
12/15/2024,CS Sacramento,Portland St,38,58,0
12/15/2024,Cal Poly,Montana,7,42,0
12/15/2024,Capital,Mt Union,0,54,0
12/15/2024,Carnegie Mellon,Westminster PA,45,20,0
12/15/2024,Carroll MT,Southern Oregon,21,17,0
12/15/2024,Carson-Newman,Anderson SC,28,7,0
12/15/2024,Carthage,North Park,22,21,0
12/15/2024,Case Western,Wash & Jeff,21,34,0
12/15/2024,Castleton,Worcester St,6,31,0
12/15/2024,Catholic,Keystone,42,24,0
12/15/2024,Cent Methodist,W Woods,29,22,0
12/15/2024,Central Conn,Wagner,24,14,0
12/15/2024,Central IA,Loras,45,7,0
12/15/2024,Chadron St,S Dakota Tech,17,24,0
12/15/2024,Chapman,Claremont M.S.,9,7,0
12/15/2024,Charleston So,Gardner Webb,14,17,0
12/15/2024,Charlotte,Tulane,3,34,0
12/15/2024,Chris Newport,Wm Paterson,45,7,0
12/15/2024,Clarion,Slippery Rock,22,38,0
12/15/2024,Clark Atlanta,Tuskegee,36,28,0
12/15/2024,Clarke,Baker KS,17,37,0
12/15/2024,Clemson,Louisville,21,33,0
12/15/2024,Coast Guard,Worcester Tech,14,38,0
12/15/2024,Colby,Tufts,21,28,0
12/15/2024,College of NJ,Salisbury,35,52,0
12/15/2024,Columbia,Yale,13,10,0
12/15/2024,Concordia Mhd,Augsburg,38,7,0
12/15/2024,Concordia NE,Hastings,42,6,0
12/15/2024,Concordia WI,Lakeland,37,34,0
12/15/2024,Connecticut,Georgia St,34,27,0
12/15/2024,Cornell IA,Knox,44,14,0
12/15/2024,Cortland St,Hartwick,68,10,0
12/15/2024,Crown MN,MN Morris,6,27,0
12/15/2024,Cumberland TN,Lindsey Wilson,17,20,0
12/15/2024,Dartmouth,Harvard,27,31,0
12/15/2024,Dickinson,Gettysburg,34,14,0
12/15/2024,Drake,Marist,19,0,0
12/15/2024,Duquesne,Mercyhurst,31,24,0
12/15/2024,E Illinois,W Illinois,45,38,0
12/15/2024,E Michigan,Toledo,28,29,0
12/15/2024,E Texas Bap,M Hardin-Baylor,14,27,0
12/15/2024,E Washington,Montana St,28,42,0
12/15/2024,Eastern Oregon,Col of Idaho,30,24,0
12/15/2024,Eastern Univ,Misericordia,31,10,0
12/15/2024,Edinboro,Seton Hill,24,22,0
12/15/2024,Eliz. City St,Bowie St,6,48,0
12/15/2024,Elon,Campbell,50,27,0
12/15/2024,Emporia St,Fort Hays St,7,36,0
12/15/2024,Endicott,Nichols,50,10,0
12/15/2024,Erskine,West Florida,0,70,0
12/15/2024,Evangel,McPherson,27,34,0
12/15/2024,FL Atlantic,South Florida,21,44,0
12/15/2024,FL Memorial,Thomas GA,75,21,0
12/15/2024,Fairmont St,Concord,34,19,0
12/15/2024,Findlay,Walsh,28,17,0
12/15/2024,Florida,Georgia,20,34,999
12/15/2024,Florida A&M,TX Southern,52,28,0
12/15/2024,Florida Intl,New Mexico St,34,13,0
12/15/2024,Florida St,North Carolina,11,35,0
12/15/2024,Fordham,Colgate,20,14,0
12/15/2024,Fort Valley St,Benedict,44,20,0
12/15/2024,Framingham St,Plymouth St,20,41,0
12/15/2024,Franklin,Anderson IN,35,14,0
12/15/2024,Franklin Pierce,St Anselm,28,42,0
12/15/2024,Fresno St,Hawaii,20,21,0
12/15/2024,Friends,Bethel KS,28,0,0
12/15/2024,Gannon,Indiana PA,7,35,0
12/15/2024,Georgetown,Lehigh,6,43,0
12/15/2024,Georgetown KY,Cumberlands KY,19,16,0
