12/01/2024,Abilene Chr,E Kentucky,34,20,0
12/01/2024,Adams St,Colorado Mines,14,56,0
12/01/2024,Adrian,Calvin,30,10,0
12/01/2024,Air Force,Colorado St,13,21,0
12/01/2024,Albany GA,Morehouse,52,6,0
12/01/2024,Alfred,Cortland St,17,59,0
12/01/2024,Alfred St,Dean,58,0,0
12/01/2024,Allen,Benedict,27,34,0
12/01/2024,Alma,Albion,40,30,0
12/01/2024,Alvernia,Eastern Univ,14,22,0
12/01/2024,Anderson IN,Hanover,0,35,0
12/01/2024,Anderson SC,Emory & Henry,3,34,0
12/01/2024,Arizona,Colorado,7,34,0
12/01/2024,Arizona Chr,Southern Oregon,7,48,0
12/01/2024,Ark Baptist,Ottawa AZ,12,85,0
12/01/2024,Ark Monticello,Arkansas Tech,24,13,0
12/01/2024,Arkansas,LSU,10,34,0
12/01/2024,Army,East Carolina,45,28,0
12/01/2024,Augustana SD,Winona St,31,0,0
12/01/2024,Aurora,Rockford,69,0,0
12/01/2024,Austin Col,TX Lutheran,17,55,0
12/01/2024,Ave Maria,St Thomas FL,24,40,0
12/01/2024,Averett,Randolph-Macon,10,49,0
12/01/2024,BYU,Oklahoma St,38,35,0
12/01/2024,Barton,Lenoir-Rhyne,0,20,0
12/01/2024,Beloit,Lawrence,10,24,0
12/01/2024,Bemidji St,Minot St,21,9,0
12/01/2024,Benedictine IL,WI Lutheran,7,10,0
12/01/2024,Benedictine KS,MO Baptist,48,14,0
12/01/2024,Bentley,American Intl,27,14,0
12/01/2024,Berry,Sewanee,53,10,0
12/01/2024,Bethel MN,Augsburg,73,8,0
12/01/2024,Bluefield Univ,Kentucky Chr,20,19,0
12/01/2024,Bowdoin,Wesleyan CT,14,17,0
12/01/2024,Bowie St,Bluefield St,54,0,0
12/01/2024,Bowling Green,Kent,27,6,0
12/01/2024,Brevard,LaGrange,21,26,0
12/01/2024,Bridgewater VA,Shenandoah,22,21,0
12/01/2024,Bucknell,Cornell,21,34,0
12/01/2024,Buffalo,W Michigan,41,48,0
12/01/2024,Butler,Dayton,14,21,0
12/01/2024,CO Mesa,NM Highlands,21,10,0
12/01/2024,CS Sacramento,Weber St,51,48,0
12/01/2024,CSU-Pueblo,Black Hills St,24,21,0
12/01/2024,Cal Lutheran,Redlands,15,17,0
12/01/2024,California,NC State,23,24,0
12/01/2024,California PA,Slippery Rock,28,7,0
12/01/2024,Capital,Ohio Northern,41,42,0
12/01/2024,Carleton MN,St John's MN,7,48,0
12/01/2024,Carroll MT,Eastern Oregon,24,19,0
12/01/2024,Carroll WI,Augustana IL,30,20,0
12/01/2024,Carson-Newman,UVA-Wise,35,23,0
12/01/2024,Carthage,Wheaton Il,13,50,0
12/01/2024,Case Western,Thiel,52,7,0
12/01/2024,Castleton,Plymouth St,6,21,0
12/01/2024,Catawba,Newberry,21,27,0
12/01/2024,Cent Methodist,Grand View,7,42,0
12/01/2024,Central IA,Luther IA,56,3,0
12/01/2024,Centre,Hendrix,35,18,0
12/01/2024,Chadron St,Ft Lewis,55,13,0
