11/10/2024,Adams St,CSU-Pueblo,10,66,0
11/10/2024,Adrian,Olivet MI,24,14,0
11/10/2024,Alabama,Georgia,41,34,0
11/10/2024,Albany GA,Kentucky St,49,21,0
11/10/2024,Albright,Eastern Univ,20,41,0
11/10/2024,Alfred,Catholic,45,15,0
11/10/2024,Allen,Miles,13,33,0
11/10/2024,Alma,Hope,13,34,0
11/10/2024,American Intl,Ferris St,7,84,0
11/10/2024,Anna Maria,Husson,47,29,0
11/10/2024,Arizona Chr,Carroll MT,0,28,0
11/10/2024,Ark Baptist,Panhandle St,6,52,0
11/10/2024,Arkansas,Texas A&M,17,21,999
11/10/2024,Arkansas Tech,S Arkansas,7,38,0
11/10/2024,Ashland,Tiffin,21,12,0
11/10/2024,Assumption,Post,35,7,0
11/10/2024,Auburn,Oklahoma,21,27,0
11/10/2024,Augsburg,Gust Adolphus,0,28,0
11/10/2024,Aurora,Concordia IL,72,6,0
11/10/2024,Austin Col,McMurry,9,34,0
11/10/2024,Austin Peay,Southern Utah,17,28,0
11/10/2024,Avila,McPherson,24,43,0
11/10/2024,Baldwin-Wallace,Mt Union,14,52,0
11/10/2024,Barton,Anderson SC,27,13,0
11/10/2024,Baylor,BYU,28,34,0
11/10/2024,Belhaven MS,NC Wesleyan,30,12,0
11/10/2024,Bemidji St,Mary ND,41,7,0
11/10/2024,Benedictine IL,Concordia WI,18,23,0
11/10/2024,Benedictine KS,Baker KS,27,24,0
11/10/2024,Bentley,New Haven,35,45,0
11/10/2024,Bethel MN,St John's MN,20,45,0
11/10/2024,Bethune-Cookman,Alabama St,21,26,0
11/10/2024,Bloomsburg,West Chester,23,21,0
11/10/2024,Bluefield St,JC Smith,3,42,999
11/10/2024,Bluefield Univ,Bethel TN,7,49,0
11/10/2024,Boise St,Washington St,45,24,0
11/10/2024,Boston College,WKU,21,20,0
11/10/2024,Bowdoin,Hamilton,28,21,0
11/10/2024,Bowling Green,Old Dominion,27,30,0
11/10/2024,Bridgewater MA,Framingham St,41,0,0
11/10/2024,Brown,Harvard,31,28,0
11/10/2024,Buena Vista,Central IA,0,52,0
11/10/2024,Buffalo St,Alfred St,12,0,0
11/10/2024,Butler,VA-Lynchburg,63,0,0
11/10/2024,C Michigan,San Diego St,22,21,0
11/10/2024,C Missouri,NE Kearney,36,35,0
11/10/2024,C Oklahoma,Fort Hays St,49,24,0
11/10/2024,C Washington,W New Mexico,36,0,0
11/10/2024,CO Mesa,Chadron St,18,3,0
11/10/2024,Cal Lutheran,Claremont M.S.,13,31,0
11/10/2024,California PA,Gannon,49,7,0
11/10/2024,Campbell,Delaware St,44,41,0
11/10/2024,Campbellsville,Roosevelt,24,8,0
11/10/2024,Carroll WI,Wheaton Il,10,22,0
11/10/2024,Catawba,Carson-Newman,34,35,0
11/10/2024,Cent Arkansas,Lamar,34,14,0
11/10/2024,Chattanooga,Portland St,45,30,0
11/10/2024,Chowan,Mississippi Col,27,25,0
11/10/2024,Citadel,ETSU,17,34,0
11/10/2024,Clarke,Peru St,9,34,0
11/10/2024,Clemson,Stanford,40,14,0
11/10/2024,Coast Guard,Springfield,34,52,0
11/10/2024,Coe,Dubuque,27,10,0
11/10/2024,Col of Idaho,MT Tech,45,37,0
11/10/2024,Colorado Mines,Black Hills St,52,24,0
11/10/2024,Concord,Charleston WV,7,42,0
11/10/2024,Concordia Mhd,St Scholastica,35,0,0
11/10/2024,Concordia NE,Dordt,22,33,0
11/10/2024,Concordia SP,MN Mankato,20,33,0
11/10/2024,Connecticut,Buffalo,47,3,0
11/10/2024,Cornell,Yale,47,23,0
11/10/2024,Culver-Stockton,Grand View,13,45,0
11/10/2024,Cumberlands KY,Union KY,28,0,0
11/10/2024,Curry,Ithaca,13,38,0
11/10/2024,DePauw,Oberlin,72,0,0
11/10/2024,Dean,Nichols,7,31,0
11/10/2024,Defiance,Siena Hts,7,52,0
11/10/2024,Delaware,Sacred Heart,49,0,0
11/10/2024,Delaware Val,Misericordia,13,0,0
11/10/2024,Denison,Hiram,35,0,0
11/10/2024,Dickinson St ND,Jamestown,42,6,0
11/10/2024,Doane,Northwestern IA,7,31,0
11/10/2024,Drake,San Diego,30,28,0
11/10/2024,Duke,North Carolina,21,20,0
11/10/2024,E Illinois,Lindenwood,25,28,0
11/10/2024,E Kentucky,Robert Morris,31,7,0
11/10/2024,E Stroudsburg,Kutztown,21,27,0
11/10/2024,E Texas Bap,Centenary,47,8,0
11/10/2024,E Washington,Montana,49,52,0
11/10/2024,East Carolina,UT San Antonio,30,20,0
11/10/2024,Edward Waters,Tuskegee,13,27,0
11/10/2024,Elmhurst,North Park,28,21,0
11/10/2024,Elon,Richmond,17,27,0
11/10/2024,Endicott,Rensselaer,28,20,0
11/10/2024,FDU Madison,Lebanon Val,48,26,0
11/10/2024,FL Atlantic,Wagner,41,10,0
11/10/2024,FL Memorial,St Thomas FL,17,45,0
11/10/2024,Findlay,Hillsdale,28,21,0
11/10/2024,Florida Intl,Louisiana Tech,17,10,0
11/10/2024,Fort Valley St,Savannah St,30,0,0
11/10/2024,Franklin,Ohio Wesleyan,27,14,0
11/10/2024,Franklin Pierce,Pace,48,20,0
11/10/2024,Ft Lewis,S Dakota Tech,33,49,0
11/10/2024,Gardner Webb,Tennessee Tech,21,52,0
11/10/2024,Geneva,Case Western,14,56,0
11/10/2024,Georgetown,Columbia,20,17,0
11/10/2024,Georgetown KY,Reinhardt,34,31,0
11/10/2024,Georgia St,Ga Southern,21,38,0
11/10/2024,Glenville St,NC Pembroke,14,7,0
11/10/2024,Graceland,William Penn,42,24,0
11/10/2024,Grambling,Prairie View,34,36,999
11/10/2024,Grand Valley St,West Florida,31,7,0
11/10/2024,Greensboro,S Virginia,42,23,0
11/10/2024,Grove City,Allegheny,58,7,0
11/10/2024,Hamline,Carleton MN,14,24,0
11/10/2024,Hardin-Simmons,North American,90,7,0
11/10/2024,Harding,Henderson St,66,0,0
11/10/2024,Hendrix,Huntingdon,31,28,0
11/10/2024,Houston,Iowa St,0,20,0
11/10/2024,IL Wesleyan,Carthage,35,0,0
11/10/2024,Idaho St,Montana St,17,37,0
11/10/2024,Illinois St,N Dakota St,10,42,0
11/10/2024,Indiana,Maryland,42,28,0
11/10/2024,Indiana PA,Clarion,31,0,0
11/10/2024,Indiana St,Houston Chr,24,27,0
11/10/2024,Indianapolis,Saginaw Val,24,28,0
11/10/2024,James Madison,Ball St,63,7,0
